id,title,venue,authors,year,abstract,citations,influential_citations,clean_text,CPS,Blockchain,IoT,Fault Tolerance,Distributed Systems,sim_max,S_Quali,C_Norm,V_Norm,S_Quant,Score_Global
https://openalex.org/W4400976795,DECEPTWIN: Proactive Security Approach for IoV by Leveraging Deception-based Digital Twins and Blockchain,ARES (Validação DBLP),"Mubashar Iqbal, Sabah Suhail, Raimundas Matulevičius",2024,"The proliferation of security threats in connected systems necessitates innovative approaches to enhance security resilience. The Internet of Vehicles (IoV) presents a rapidly evolving and interconnected ecosystem that raises unprecedented security challenges, including remote hijacking, data breaches, and unauthorized access. Digital Twin (DT) and blockchain-based deception can emerge as a promising approach to enhance the security of the IoV ecosystem by creating a secure, realistic, dynamic, and interactive deceptive environment that can deceive and disrupt malicious actors. In accordance with this, we propose a proactive security approach for IoV by leveraging DECEPtion-based digiTal tWins and blockchaIN (DECEPTWIN) that entails hunting for security threats and gaps in IoV security posture before an incident or breach occurs.",1,1,"DECEPTWIN: Proactive Security Approach for IoV by Leveraging Deception-based Digital Twins and Blockchain The proliferation of security threats in connected systems necessitates innovative approaches to enhance security resilience. The Internet of Vehicles (IoV) presents a rapidly evolving and interconnected ecosystem that raises unprecedented security challenges, including remote hijacking, data breaches, and unauthorized access. Digital Twin (DT) and blockchain-based deception can emerge as a promising approach to enhance the security of the IoV ecosystem by creating a secure, realistic, dynamic, and interactive deceptive environment that can deceive and disrupt malicious actors. In accordance with this, we propose a proactive security approach for IoV by leveraging DECEPtion-based digiTal tWins and blockchaIN (DECEPTWIN) that entails hunting for security threats and gaps in IoV security posture before an incident or breach occurs.",0.59,0.65,0.58,0.51,0.56,0.65,7.67,0.36,0.36,0.36,4.74
https://openalex.org/W4400976698,"The Cyber Safe Position: An STPA for Safety, Security, and Resilience Co-Engineering Approach",ARES (Validação DBLP),"Georgios Gkoktsis, L. Peters",2024,"Model Based Security Engineering (MBSE) is a growing field of research, which is gaining popularity in the domain of Safety, Security, and Resilience Co-Engineering. The System Theoretic Process Analysis (STPA) is a method for systematically analyzing the behavior of complex systems to investigate their failure modes and the Unsafe Control Actions (UCA) that can lead to those failure modes. This paper expands the methodological scope of STPA, by including an iterative Root-Cause Analysis element, which examines the possible emergence of UCAs due to either malfunction, or malicious action. Output of the method are the attributes and constraints of Resilience Modes of system configuration and operation, named ”Cyber Safe Position“ (CSP). The proposed method is applied in the case study of a Photovoltaic Plant connected to a Virtual Power Plant (VPP).",2,2,"The Cyber Safe Position: An STPA for Safety, Security, and Resilience Co-Engineering Approach Model Based Security Engineering (MBSE) is a growing field of research, which is gaining popularity in the domain of Safety, Security, and Resilience Co-Engineering. The System Theoretic Process Analysis (STPA) is a method for systematically analyzing the behavior of complex systems to investigate their failure modes and the Unsafe Control Actions (UCA) that can lead to those failure modes. This paper expands the methodological scope of STPA, by including an iterative Root-Cause Analysis element, which examines the possible emergence of UCAs due to either malfunction, or malicious action. Output of the method are the attributes and constraints of Resilience Modes of system configuration and operation, named ”Cyber Safe Position“ (CSP). The proposed method is applied in the case study of a Photovoltaic Plant connected to a Virtual Power Plant (VPP).",0.64,0.52,0.52,0.6,0.57,0.64,7.33,0.71,0.71,0.71,4.68
https://openalex.org/W4300836756,"Secret sharing a key in a distributed way, Lagrange vs Newton",ARES (Validação DBLP),"Anastassios Voudouris, Ilias Politis, Christos Xenakis",2022,"In secret sharing, a dealer knows the secret it shares. In a distributed key generation (DKG) protocol, a shared secret is collectively generated in a group in a completely distributed way such that any subset of size greater than a threshold can reveal or use the shared secret, while smaller subsets do not have any knowledge about it. The most important aspect is that there is no dealer or trusted party. The core idea of secret sharing schemes is Shamir’s secret sharing method, which uses Lagrange’s interpolation to reconstruct the shared secret key. This paper investigates an alternative method, called Newton’s interpolation and it cites the probability of implementing it on current DKG protocols.",6,6,"Secret sharing a key in a distributed way, Lagrange vs Newton In secret sharing, a dealer knows the secret it shares. In a distributed key generation (DKG) protocol, a shared secret is collectively generated in a group in a completely distributed way such that any subset of size greater than a threshold can reveal or use the shared secret, while smaller subsets do not have any knowledge about it. The most important aspect is that there is no dealer or trusted party. The core idea of secret sharing schemes is Shamir’s secret sharing method, which uses Lagrange’s interpolation to reconstruct the shared secret key. This paper investigates an alternative method, called Newton’s interpolation and it cites the probability of implementing it on current DKG protocols.",0.48,0.62,0.47,0.52,0.62,0.62,6.33,2.14,2.14,2.14,4.66
https://openalex.org/W4302797317,Evaluating The Cyber-Security Culture of the EPES Sector,ARES (Validação DBLP),"Anna Georgiadou, Ariadni Michalitsi-Psarrou, Dimitris Askounis",2022,"The Energy Sector is highly targeted by cyber threats because of its inherent value and profitability. Recent reported security incidents verify its key playing role in the entire economic and societal concurrent reality. This paper aims to assess the cyber-security culture status of European representatives in the entire electrical power supply chain during the coronavirus pandemic and the Ukrainian war. An evaluation campaign has been carefully designed and held from 3rd March 2022 to 18th March 2022. During that period, participants from different Electrical Power and Energy Systems (EPES) organizations participated in the campaign. Gathered results were analyzed and co-examined using different techniques revealing important findings regarding the cyber-security status and resilience of individuals and organizations in the European EPES sector.",7,7,"Evaluating The Cyber-Security Culture of the EPES Sector The Energy Sector is highly targeted by cyber threats because of its inherent value and profitability. Recent reported security incidents verify its key playing role in the entire economic and societal concurrent reality. This paper aims to assess the cyber-security culture status of European representatives in the entire electrical power supply chain during the coronavirus pandemic and the Ukrainian war. An evaluation campaign has been carefully designed and held from 3rd March 2022 to 18th March 2022. During that period, participants from different Electrical Power and Energy Systems (EPES) organizations participated in the campaign. Gathered results were analyzed and co-examined using different techniques revealing important findings regarding the cyber-security status and resilience of individuals and organizations in the European EPES sector.",0.63,0.52,0.5,0.51,0.51,0.63,6.0,2.5,2.5,2.5,4.6
https://openalex.org/W4385688070,Linux-based IoT Benchmark Generator For Firmware Security Analysis Tools,ARES (Validação DBLP),"Dairo de Ruck, Victor Goeman, Michiel Willocx, Jorn Lapon, Vincent Naessens",2023,"There is a growing interest of IoT manufacturers to incorporate firmware analysis tools in their development pipeline to evaluate the security of new embedded devices. This has the advantage of discovering security issues before the device is marketed. However, each device has its own design, including different architectures, services and communication protocols, programmed and configured in different programming languages. This diversity results in potentially complete categories of vulnerabilities discarded by the firmware security analysis tools. Hence, a positive outcome of such tools may result in incorrect conclusions.",4,4,"Linux-based IoT Benchmark Generator For Firmware Security Analysis Tools There is a growing interest of IoT manufacturers to incorporate firmware analysis tools in their development pipeline to evaluate the security of new embedded devices. This has the advantage of discovering security issues before the device is marketed. However, each device has its own design, including different architectures, services and communication protocols, programmed and configured in different programming languages. This diversity results in potentially complete categories of vulnerabilities discarded by the firmware security analysis tools. Hence, a positive outcome of such tools may result in incorrect conclusions.",0.53,0.5,0.62,0.53,0.52,0.62,6.67,1.43,1.43,1.43,4.57
https://openalex.org/W4400977245,Immutability and non-repudiation in the exchange of key messages within the EU IoT-Edge-Cloud Continuum,ARES (Validação DBLP),"Salvador Cuñat, Raúl Reinosa, Ignacio Lacalle, Carlos E. Palau",2024,"The work reflects about the importance of trust in data exchanges in the context of ever-increasing distributed computing ecosystems. It proposes the utilisation of an open-source technology that implements a direct acyclic graph incorporating peer nodes to validate messages in a decentralised network. The tool, IOTA, promises to solve the hindrances of blockchain solutions in highly heterogeneous, IoT-assimilable scenarios, adopting a more lightweight approach, removing the need of mining. The article explores the functioning of IOTA in distributed computing continuum cases, understanding the figures and mechanisms that govern the process. The authors link those reflections to the direct transfer into a research project, aerOS, that uses such a tool as intrinsic part of an IoT-Edge-Cloud continuum framework, enabling the immutability and non-repudiation of key messages in such environments. Also, the authors conclude analysing which next steps might follow to evolve from a not-fully decentralised implementation with the next releases of the tool, and the adaptations for the studied application.",1,1,"Immutability and non-repudiation in the exchange of key messages within the EU IoT-Edge-Cloud Continuum The work reflects about the importance of trust in data exchanges in the context of ever-increasing distributed computing ecosystems. It proposes the utilisation of an open-source technology that implements a direct acyclic graph incorporating peer nodes to validate messages in a decentralised network. The tool, IOTA, promises to solve the hindrances of blockchain solutions in highly heterogeneous, IoT-assimilable scenarios, adopting a more lightweight approach, removing the need of mining. The article explores the functioning of IOTA in distributed computing continuum cases, understanding the figures and mechanisms that govern the process. The authors link those reflections to the direct transfer into a research project, aerOS, that uses such a tool as intrinsic part of an IoT-Edge-Cloud continuum framework, enabling the immutability and non-repudiation of key messages in such environments. Also, the authors conclude analysing which next steps might follow to evolve from a not-fully decentralised implementation with the next releases of the tool, and the adaptations for the studied application.",0.59,0.73,0.66,0.62,0.69,0.73,7.33,0.36,0.36,0.36,4.54
https://openalex.org/W4400977329,Multimodal Security Mechanisms for Critical Time Systems using blockchain in Chriss project,ARES (Validação DBLP),"Mari-Anais Sachian, George Suciu, Maria Niculae, Adrian Florin Păun, Petrică Ciotîrnae, Ivan Horatiu, Cristina Tudor, Robert Florescu",2024,"Abstract - This paper presents an in-depth description of a multi-modal security solution based on a blockchain architecture developed within the CHRISS (Critical infrastructure High accuracy and Robustness increase Integrated Synchronization Solutions) project. Specifically, the focus in the paper is on the description of the proposed security architecture, functionalities and security measures based on modern blockchain solutions developed for the CHRISS project.",1,1,"Multimodal Security Mechanisms for Critical Time Systems using blockchain in Chriss project Abstract - This paper presents an in-depth description of a multi-modal security solution based on a blockchain architecture developed within the CHRISS (Critical infrastructure High accuracy and Robustness increase Integrated Synchronization Solutions) project. Specifically, the focus in the paper is on the description of the proposed security architecture, functionalities and security measures based on modern blockchain solutions developed for the CHRISS project.",0.66,0.69,0.54,0.62,0.66,0.69,7.33,0.36,0.36,0.36,4.54
https://openalex.org/W4400976790,A Multi-layer Approach through Threat Modelling and Attack Simulation for Enhanced Cyber Security Assessment,ARES (Validação DBLP),"Eider Iturbe, Javier Arcas-Ruiz-Ruano, Erkuden Rios, Nerea Toledo",2024,"There is a growing concern about the dynamic landscape of cyber security threats escalating, and the need for improvement in defence capabilities against emerging sophisticated incidents. In response, this paper presents a solution called the Cyber Incident Simulation System, which enables system security engineers to simulate cyber-physical attacks and incidents without the requirement to affect or disrupt the ongoing business operation of the system. Leveraging graph-based threat modelling and AI-generated incident data, the system empowers professionals to predict the effect of the incident within the system under study. The synthetic data is used by anomaly-based Intrusion Detection Systems (IDSs) and other additional security controls to improve their detection algorithms to enhance their accuracy and effectiveness. The Cyber Incident Simulation System is designed to enhance the cyber security measures through the simulation of various incident scenarios.",2,2,"A Multi-layer Approach through Threat Modelling and Attack Simulation for Enhanced Cyber Security Assessment There is a growing concern about the dynamic landscape of cyber security threats escalating, and the need for improvement in defence capabilities against emerging sophisticated incidents. In response, this paper presents a solution called the Cyber Incident Simulation System, which enables system security engineers to simulate cyber-physical attacks and incidents without the requirement to affect or disrupt the ongoing business operation of the system. Leveraging graph-based threat modelling and AI-generated incident data, the system empowers professionals to predict the effect of the incident within the system under study. The synthetic data is used by anomaly-based Intrusion Detection Systems (IDSs) and other additional security controls to improve their detection algorithms to enhance their accuracy and effectiveness. The Cyber Incident Simulation System is designed to enhance the cyber security measures through the simulation of various incident scenarios.",0.63,0.51,0.52,0.52,0.56,0.63,7.0,0.71,0.71,0.71,4.49
https://openalex.org/W4385688102,IoT Security Seminar: Raising Awareness and Sharing Critical Knowledge,ARES (Validação DBLP),"Victor Goeman, Dairo de Ruck, Ilse Bohé, Jorn Lapon, Vincent Naessens",2023,"The security of the Internet of Things (IoT) devices has become a major concern as the number of connected devices continues to increase. Despite this concern, there is a lack of training opportunities to educate IoT developers on security measures. While there are ample ICT and Network Management courses for developers, there is a lack of security courses scoped for this audience. One of the reasons is that raising cybersecurity awareness and increasing the security expertise of developers presents a significant challenge due to the complexity of IoT security.",4,4,"IoT Security Seminar: Raising Awareness and Sharing Critical Knowledge The security of the Internet of Things (IoT) devices has become a major concern as the number of connected devices continues to increase. Despite this concern, there is a lack of training opportunities to educate IoT developers on security measures. While there are ample ICT and Network Management courses for developers, there is a lack of security courses scoped for this audience. One of the reasons is that raising cybersecurity awareness and increasing the security expertise of developers presents a significant challenge due to the complexity of IoT security.",0.53,0.51,0.62,0.51,0.52,0.62,6.5,1.43,1.43,1.43,4.47
https://openalex.org/W4384744058,PLC Logic-Based Cybersecurity Risks Identification for ICS,ARES (Validação DBLP),"Mike Da Silva, Maxime Puys, Pierre-Henri Thevenon, Stéphane Mocanu",2023,"In recent years, Informational Technologies (IT) was massively deployed into Industrial Control Systems (ICS) mainly for its economic benefits. However, this new paradigm, converging IT and Operational Technologies (OT), brings new challenges that companies need to face. Historically, ICS had to cope with safety requirements which ensure the protection of people, environment, and assets. Now, ICS must deal with additional threats, coming from cyberattacks, in order to maintain safety. For that purpose, it becomes essential to develop new cybersecurity technologies and methodologies that allow to assess the safety of ICS against cyberattacks.",4,4,"PLC Logic-Based Cybersecurity Risks Identification for ICS In recent years, Informational Technologies (IT) was massively deployed into Industrial Control Systems (ICS) mainly for its economic benefits. However, this new paradigm, converging IT and Operational Technologies (OT), brings new challenges that companies need to face. Historically, ICS had to cope with safety requirements which ensure the protection of people, environment, and assets. Now, ICS must deal with additional threats, coming from cyberattacks, in order to maintain safety. For that purpose, it becomes essential to develop new cybersecurity technologies and methodologies that allow to assess the safety of ICS against cyberattacks.",0.67,0.51,0.58,0.55,0.53,0.67,6.5,1.43,1.43,1.43,4.47
https://openalex.org/W4400976792,DistIN: Analysis and Validation of a Concept and Protocol for Distributed Identity Information Networks,ARES (Validação DBLP),"Michael Hofmeier, Daniela Pöhn, Wolfgang Hommel",2024,"Identity management enables users to access services around the globe. The user information is managed in some sort of identity management system. With the proposed shift to self-sovereign identities, self-sovereign control is shifted to the individual user. However, this also includes responsibilities, for example, in case of incidents. This is the case although they typically do not have the capability to do so. In order to provide users with more control and less responsibilities, we unite identity management systems with public key infrastructures. This consolidation allows more flexible and customized trust relationships to be created and validated. This paper explains, analyzes, and validates our novel design for a Distributed Identity Information Network (DistIN) that allows a high degree of decentralization while aiming for high security, privacy, usability, scalability, and sovereignty. The primary advantage of the system lies in its flexibility and ease of use, which also enables smaller organizations or even private individuals to participate in the network with a service. This work compiles categorized requirements from the literature and analyzes the verification and authentication data flows. On this basis, the security analysis and validation are following. This work is an essential step to reach the goal of the final web-based DistIN protocol and application.",3,3,"DistIN: Analysis and Validation of a Concept and Protocol for Distributed Identity Information Networks Identity management enables users to access services around the globe. The user information is managed in some sort of identity management system. With the proposed shift to self-sovereign identities, self-sovereign control is shifted to the individual user. However, this also includes responsibilities, for example, in case of incidents. This is the case although they typically do not have the capability to do so. In order to provide users with more control and less responsibilities, we unite identity management systems with public key infrastructures. This consolidation allows more flexible and customized trust relationships to be created and validated. This paper explains, analyzes, and validates our novel design for a Distributed Identity Information Network (DistIN) that allows a high degree of decentralization while aiming for high security, privacy, usability, scalability, and sovereignty. The primary advantage of the system lies in its flexibility and ease of use, which also enables smaller organizations or even private individuals to participate in the network with a service. This work compiles categorized requirements from the literature and analyzes the verification and authentication data flows. On this basis, the security analysis and validation are following. This work is an essential step to reach the goal of the final web-based DistIN protocol and application.",0.57,0.65,0.55,0.57,0.66,0.66,6.67,1.07,1.07,1.07,4.43
https://openalex.org/W4293637503,"Demonstration of alignment of the Pan-European Cybersecurity Incidents Information Sharing Platform to Cybersecurity policy, regulatory and legislative advancements",ARES (Validação DBLP),"Dimitrios Skias, Sofia Tsekeridou, Theodοre Zahariadis, Artemis Voulkidis, Terpsichori-Helen Velivassaki",2022,"The path to the Digital Decade in Europe is realized by various governance and regulatory frameworks that aim to materialize this core European strategy. The EU cybersecurity strategy projects to safeguard this path and enable a swift but smooth transition. Arguably, EU is constantly taking actions to address cybersecurity challenges and promote cyber resilience, focusing primarily in critical sectors such as energy. This imposes significant challenges for the cybersecurity technology providers and requires a flexible, adaptive and agile design and development approach. The presented work is an evolution of the ARES2021 paper “Pan-European Cybersecurity Incidents Information Sharing Platform to support NIS Directive” that further aligns with advancements in the European Cybersecurity policy and regulations landscape. This is feasible since the development of the Incidents Information Sharing Platform (I2SP) is agile, adaptive and has continuously been driven by the advancements observed and imposed by the European cybersecurity regulatory framework. The current work showcases the I2SP design enhancements to address the latest EU cybersecurity regulatory framework updates relating to the Network Code on Cybersecurity (NCCS), NIS2 and the Cyber Resilience Act, highlighting the stringent alignment between I2SP and the EU cybersecurity strategy.",2,2,"Demonstration of alignment of the Pan-European Cybersecurity Incidents Information Sharing Platform to Cybersecurity policy, regulatory and legislative advancements The path to the Digital Decade in Europe is realized by various governance and regulatory frameworks that aim to materialize this core European strategy. The EU cybersecurity strategy projects to safeguard this path and enable a swift but smooth transition. Arguably, EU is constantly taking actions to address cybersecurity challenges and promote cyber resilience, focusing primarily in critical sectors such as energy. This imposes significant challenges for the cybersecurity technology providers and requires a flexible, adaptive and agile design and development approach. The presented work is an evolution of the ARES2021 paper “Pan-European Cybersecurity Incidents Information Sharing Platform to support NIS Directive” that further aligns with advancements in the European Cybersecurity policy and regulations landscape. This is feasible since the development of the Incidents Information Sharing Platform (I2SP) is agile, adaptive and has continuously been driven by the advancements observed and imposed by the European cybersecurity regulatory framework. The current work showcases the I2SP design enhancements to address the latest EU cybersecurity regulatory framework updates relating to the Network Code on Cybersecurity (NCCS), NIS2 and the Cyber Resilience Act, highlighting the stringent alignment between I2SP and the EU cybersecurity strategy.",0.62,0.53,0.52,0.56,0.56,0.62,6.67,0.71,0.71,0.71,4.29
https://openalex.org/W4400978440,Confidence-Aware Fault Trees,ARES (Validação DBLP),"Alexander Günther, Sebastian J. Vollmer, Peter Liggesmeyer",2024,"Fault trees are one of the most well-known techniques for safety analysis, which allow both quantitative and qualitative statements about systems. In the classical approach, deterministic failure probabilities for the basic events are necessary in order to obtain quantified results. Classical hardware-related failures and events can be obtained through testing, whereas software-dependent failures are harder to measure and identify, but are still possible to quantify when the implementation is given. In contrast, Machine Learning models lack this information, as their behaviour is not explicitly specified. Up to today, there are very few methods available to judge the worst-case performance of these models and predict their general performance.",3,3,"Confidence-Aware Fault Trees Fault trees are one of the most well-known techniques for safety analysis, which allow both quantitative and qualitative statements about systems. In the classical approach, deterministic failure probabilities for the basic events are necessary in order to obtain quantified results. Classical hardware-related failures and events can be obtained through testing, whereas software-dependent failures are harder to measure and identify, but are still possible to quantify when the implementation is given. In contrast, Machine Learning models lack this information, as their behaviour is not explicitly specified. Up to today, there are very few methods available to judge the worst-case performance of these models and predict their general performance.",0.56,0.53,0.49,0.66,0.57,0.66,6.0,1.07,1.07,1.07,4.03
https://openalex.org/W4400975755,Trust-minimizing BDHKE-based e-cash mint using secure hardware and distributed computation,ARES (Validação DBLP),"Antonín Dufka, Jakub Janků, Petr Švenda",2024,"The electronic cash (or e-cash) technology based on the foundational work of Chaum [7] is emerging as a scalability and privacy layer atop of expensive and traceable blockchain-based currencies. Unlike trustless blockchains, e-cash designs inherently rely on a trusted party with full control over the currency supply. Since this trusted component cannot be eliminated from the system, we aim to minimize the trust it requires.",1,1,"Trust-minimizing BDHKE-based e-cash mint using secure hardware and distributed computation The electronic cash (or e-cash) technology based on the foundational work of Chaum [7] is emerging as a scalability and privacy layer atop of expensive and traceable blockchain-based currencies. Unlike trustless blockchains, e-cash designs inherently rely on a trusted party with full control over the currency supply. Since this trusted component cannot be eliminated from the system, we aim to minimize the trust it requires.",0.55,0.7,0.51,0.56,0.59,0.7,6.33,0.36,0.36,0.36,3.94
https://openalex.org/W4400976271,Event-based Data Collection and Analysis in the Cyber Range Environment,ARES (Validação DBLP),"Willi Lazarov, Samuel Janek, Zdeněk Martinásek, Radek Fujdiak",2024,"The need to educate users on cybersecurity to some extent is critical due to the ever-increasing cyber threats. A number of web presentations, books, and other study materials can be used for this purpose. In contrast to passive learning methods, hands-on training offers a deeper perspective but poses considerable technical challenges to its implementation, which can be resolved using cyber range platforms. However, in order to thoroughly evaluate the training and provide sufficient feedback, data must be collected and analyzed. Our paper addresses this problem by developing an event-based approach for data collection and analysis. The use of events allows us to keep a history of an event and reconstruct it retrospectively, especially for further analysis and evaluation. We validated the implemented approach in a cyber range environment, in which we developed an interactive interface to visualize the analyzed data.",1,1,"Event-based Data Collection and Analysis in the Cyber Range Environment The need to educate users on cybersecurity to some extent is critical due to the ever-increasing cyber threats. A number of web presentations, books, and other study materials can be used for this purpose. In contrast to passive learning methods, hands-on training offers a deeper perspective but poses considerable technical challenges to its implementation, which can be resolved using cyber range platforms. However, in order to thoroughly evaluate the training and provide sufficient feedback, data must be collected and analyzed. Our paper addresses this problem by developing an event-based approach for data collection and analysis. The use of events allows us to keep a history of an event and reconstruct it retrospectively, especially for further analysis and evaluation. We validated the implemented approach in a cyber range environment, in which we developed an interactive interface to visualize the analyzed data.",0.6,0.51,0.55,0.53,0.55,0.6,6.0,0.36,0.36,0.36,3.74
https://openalex.org/W4400976821,Unlocking the Potential of Knowledge Graphs: A Cyber Defense Ontology for a Knowledge Representation and Reasoning System,ARES (Validação DBLP),"José María Jorquera Valero, Antonio López Martínez, Pedro Miguel Sánchez Sánchez, D. Martínez, Rodrigo Varas López, Javier Rojo Lacal, Antonio López Vivar, Marco Antonio Sotelo Monge, Manuel Gil Pérez, Gregorio Martínez Pérez",2024,"In today’s dynamic and complex warfare landscape, characterized by the convergence of traditional and emerging threats, the significance of cybersecurity in shaping modern conflicts cannot be overstated. Such trend presents a challenging paradigm shift in how military organizations approach mosaic warfare in the digital age since new attack vectors and targets appear in their landscapes. In this vein, it is pivotal for military teams to have a clear and concise roadmap for cybersecurity incidents linked to potential mosaic warfare. This manuscript introduces a novel approach to bolstering mosaic warfare strategies by integrating an advanced Knowledge Representation and Reasoning system and a tailored ontology. Motivated by the critical role of cybersecurity in contemporary warfare, the proposed system aims to enhance situational awareness, decision-making capabilities, and operational effectiveness in the face of evolving cyber threats. In this sense, this manuscript entails a new ontology that not only covers the cybersecurity realm but also introduces key concepts related to strategic and operational military levels at the same time. The ad-hoc ontology is also compared against other well-known ones, such as MITRE, NATO, or UCO approaches and manifests a significant performance by employing standardized quality metrics for ontologies. Lastly, a realistic mosaic warfare scenario is contextualized to demonstrate the deployment of the proposed system and how it can properly represent all information gathered from heterogeneous data sources.",2,2,"Unlocking the Potential of Knowledge Graphs: A Cyber Defense Ontology for a Knowledge Representation and Reasoning System In today’s dynamic and complex warfare landscape, characterized by the convergence of traditional and emerging threats, the significance of cybersecurity in shaping modern conflicts cannot be overstated. Such trend presents a challenging paradigm shift in how military organizations approach mosaic warfare in the digital age since new attack vectors and targets appear in their landscapes. In this vein, it is pivotal for military teams to have a clear and concise roadmap for cybersecurity incidents linked to potential mosaic warfare. This manuscript introduces a novel approach to bolstering mosaic warfare strategies by integrating an advanced Knowledge Representation and Reasoning system and a tailored ontology. Motivated by the critical role of cybersecurity in contemporary warfare, the proposed system aims to enhance situational awareness, decision-making capabilities, and operational effectiveness in the face of evolving cyber threats. In this sense, this manuscript entails a new ontology that not only covers the cybersecurity realm but also introduces key concepts related to strategic and operational military levels at the same time. The ad-hoc ontology is also compared against other well-known ones, such as MITRE, NATO, or UCO approaches and manifests a significant performance by employing standardized quality metrics for ontologies. Lastly, a realistic mosaic warfare scenario is contextualized to demonstrate the deployment of the proposed system and how it can properly represent all information gathered from heterogeneous data sources.",0.61,0.54,0.52,0.54,0.57,0.61,5.67,0.71,0.71,0.71,3.69
https://openalex.org/W4292158486,Fraudulent Activities in the Cyber Realm: DEFRAUDify Project,ARES (Validação DBLP),"Razvan-Alexandru Bratulescu, Robert-Ionuţ Vătăşoiu, Sorina-Andreea Mitroi, George Suciu, Mari-Anais Sachian, Daniel-Marian Dutu, Serban-Emanuel Calescu",2022,"The increase in the number of Internet users has also led to an increase in activities leading to a cyber threat and fraud intelligence. These activities include the use of the Dark Web for coordination and virtual currencies for funding. This article will present the main methods of cyber-attacks and crimes used nowadays, and how they can be prevented by using tools specialized in monitoring transactions with virtual currencies and detecting web pages that pose a threat to users. The tools that will be described in this article are Graphsense used to analyze virtual currency activities and SpiderFoot used to identify Cyber Threat, Attack Surfaces, Security Assessments and Asset Discovery.",3,3,"Fraudulent Activities in the Cyber Realm: DEFRAUDify Project The increase in the number of Internet users has also led to an increase in activities leading to a cyber threat and fraud intelligence. These activities include the use of the Dark Web for coordination and virtual currencies for funding. This article will present the main methods of cyber-attacks and crimes used nowadays, and how they can be prevented by using tools specialized in monitoring transactions with virtual currencies and detecting web pages that pose a threat to users. The tools that will be described in this article are Graphsense used to analyze virtual currency activities and SpiderFoot used to identify Cyber Threat, Attack Surfaces, Security Assessments and Asset Discovery.",0.51,0.63,0.5,0.45,0.52,0.63,5.33,1.07,1.07,1.07,3.63
https://openalex.org/W4400976149,Deployment of Cybersecurity Controls in the Norwegian Industry 4.0,ARES (Validação DBLP),"Kristian Kannelønning, Sokratis Katsikas",2024,"Cybersecurity threats and attacks on Industry are increasing, and the outcome of a successful cyber-attack can be severe for organizations. A successful cyber-attack on an Industry where Cyber-Physical Systems are present can be particularly devastating as such systems could cause harm to people and the environment if they malfunction. This paper reports on the results of a survey investigating what security measures organizations implement within the industry to strengthen their security posture. The survey instrument used has been developed using the NIST Special Publication ""Guide to Operational Technology"" and contained 70 questions to determine the level of security controls deployed within the Norwegian Industry. The results show that the average usage of the different security controls is 63%, and 53% of the organizations have a security controls usage of 60% or more. The most used security control is backup of critical software, whereas the two least used are specific-OT cybersecurity training and response planning. Both are highlighted as areas for improvement. Dedicated OT security standards have not been found to influence the level of security controls used. However, employees within an organization following a dedicated security standard have higher cybersecurity knowledge.",0,0,"Deployment of Cybersecurity Controls in the Norwegian Industry 4.0 Cybersecurity threats and attacks on Industry are increasing, and the outcome of a successful cyber-attack can be severe for organizations. A successful cyber-attack on an Industry where Cyber-Physical Systems are present can be particularly devastating as such systems could cause harm to people and the environment if they malfunction. This paper reports on the results of a survey investigating what security measures organizations implement within the industry to strengthen their security posture. The survey instrument used has been developed using the NIST Special Publication ""Guide to Operational Technology"" and contained 70 questions to determine the level of security controls deployed within the Norwegian Industry. The results show that the average usage of the different security controls is 63%, and 53% of the organizations have a security controls usage of 60% or more. The most used security control is backup of critical software, whereas the two least used are specific-OT cybersecurity training and response planning. Both are highlighted as areas for improvement. Dedicated OT security standards have not been found to influence the level of security controls used. However, employees within an organization following a dedicated security standard have higher cybersecurity knowledge.",0.63,0.51,0.53,0.53,0.52,0.63,6.0,0.0,0.0,0.0,3.6
